position,length,weight
0,101.3086222,1039.52471
3,108.3137097,1063.819206
6,115.1434024,1120.451866
9,124.0956983,1164.58726
12,131.8019464,1246.162838
15,139.1369518,1293.820253
18,140.1217706,1333.74524
21,147.9680486,1360.338916
24,155.1576026,1441.60466
27,160.4936265,1471.482355
30,166.3061113,1509.916601
33,181.0336982,1592.038276
36,181.5122279,1641.368924
39,186.873227,1713.171613
42,197.0311736,1745.49398
45,202.4903479,1771.336614
48,210.1584368,1861.805699
51,220.2012535,1900.497665
54,219.0551919,1929.868214
57,234.8977061,2045.68639
60,235.545133,2048.689261
63,247.0721713,2068.1917
66,247.6940869,2100.124108
69,254.7853837,2177.23743
72,261.3150177,2287.821134
75,276.0245773,2341.969372
78,276.0575126,2314.813526
81,286.2420183,2452.427514
84,287.897901,2415.155667
87,295.2837541,2487.920403
90,308.9200871,2531.487428
93,317.9161571,2618.845657
96,316.8305724,2620.996834
99,320.8039548,2534.18369
102,325.6623893,2601.839957
105,346.6934669,2547.093871
108,343.3691454,2608.826826
111,345.8822427,2572.401823
114,366.921476,2557.925531
117,358.0998029,2506.386291
120,369.9648366,2599.954106
123,383.0737513,2506.411322
126,393.9005801,2503.681934
129,394.5627089,2519.910785
132,405.4125836,2621.173838
135,414.5777125,2612.97102
138,420.6948589,2503.900797
141,421.1437855,2589.335995
144,429.0729217,2618.835481
147,428.4124119,2502.78109
150,434.5465564,2567.244784
153,443.9959173,2613.537883
156,459.3885531,2568.205908
159,468.9938152,2555.640556
162,464.0018572,2548.830706
165,471.7970622,2617.773334
168,488.2940199,2581.653233
171,478.7242294,2585.959279
174,502.7546063,2548.468531
177,493.0614434,2505.193002
180,501.9881419,2595.400103
183,506.8265836,2510.186806
186,500.5006198,2486.018987
189,488.2991431,2439.481879
192,482.8011019,2333.835455
195,478.7361114,2324.077441
198,470.8892739,2253.917112
201,454.0399022,2215.880623
204,456.2421645,2109.050414
207,458.8423155,2115.445181
210,438.0706123,2036.865764
213,444.1901923,1980.084983
216,431.7064504,1909.251868
219,418.9348967,1884.709179
222,414.8037089,1803.239809
225,412.9810498,1797.16417
228,399.840462,1710.175016
231,390.1434361,1677.09796
234,384.7698984,1668.34776
237,388.7461937,1559.100573
240,382.0291598,1538.005319
243,374.3511551,1481.881794
246,365.9454679,1456.76632
249,352.9166327,1355.266305
252,353.9552822,1309.631608
255,334.0624535,1250.179483
258,341.484121,1229.481421
261,321.9157956,1207.138097
264,326.9803269,1135.489664
267,307.0810518,1089.567943
180,310.4015474,1020.21243
183,304.4517257,1014.860899
186,294.6260842,1027.557613
189,292.1100296,1035.622732
192,276.0326331,1044.653613
195,273.8051966,1021.655468
198,271.5604645,1005.484413
201,257.4345123,1027.641573
204,254.133466,1016.935293
207,250.4929713,1005.709068
210,235.8774099,1013.779488
213,235.7224165,1009.268253
216,229.4631826,1002.098774
219,217.6253647,1031.488309
222,211.7855483,1046.879429
225,208.155412,1034.911736
228,200.6645382,1026.302064
231,188.3140211,1036.857887
234,186.094857,1036.485337
237,177.6594317,1011.489883
240,170.9643417,1041.876882
243,166.9183192,1034.255131
246,155.7432733,1035.745726
249,149.5945338,1047.721542
252,144.810998,1019.976721
255,136.670862,1022.142104
258,130.397145,1029.366814
261,122.1667024,1022.696337
264,117.8066291,1022.138275
267,111.6245449,1035.488444
