position,length,weight
0,103.2541983,1010.488472
3,108.8945128,1101.162342
6,110.7860029,1139.072377
9,116.197558,1187.430882
12,125.6741063,1214.522107
15,130.9005596,1306.237128
18,136.9775324,1329.415776
21,138.6973999,1373.217021
24,149.7344762,1419.305159
27,148.6833298,1466.925819
30,160.2914889,1521.840894
33,166.3897017,1578.175112
36,166.2086943,1658.629533
39,176.2636312,1682.315878
42,182.1142207,1717.812645
45,181.53461,1786.271685
48,187.2373594,1820.641748
51,192.5542916,1885.630887
54,203.0693369,1977.339539
57,206.9679631,2022.626085
60,216.9475017,2058.157173
63,214.1539913,2058.576677
66,220.836876,2127.461535
69,226.9007336,2160.542274
72,228.5731927,2228.144496
75,235.9300662,2319.105446
78,244.1767872,2370.142123
81,253.5174854,2453.741903
84,250.9185327,2420.226022
87,260.8601687,2453.922251
90,263.0213612,2608.885991
93,267.7513182,2510.662257
96,283.325955,2530.917062
99,281.6233918,2533.298896
102,287.2977896,2617.883546
105,294.4615122,2606.931288
108,308.7975309,2585.329144
111,315.4981222,2549.317183
114,317.3121834,2624.978018
117,335.4695299,2618.137844
120,337.0223633,2501.890552
123,347.425046,2591.960697
126,351.5581378,2519.084758
129,351.2580022,2619.632994
132,363.9897025,2536.420488
135,364.461775,2579.812597
138,376.852493,2583.041188
141,383.9080552,2560.785933
144,390.7350825,2583.146254
147,391.0458196,2508.360839
150,399.755019,2538.912043
153,418.7326503,2609.226066
156,419.5334665,2586.407481
159,426.1043929,2543.501753
162,437.2900132,2566.690483
165,434.7501841,2531.895806
168,448.8000008,2553.776806
171,462.3082838,2512.710791
174,453.9927689,2506.658968
177,471.2871484,2601.045089
180,473.4413015,2567.372725
183,470.7972185,2453.949842
186,462.5341539,2412.400537
189,455.6263635,2361.090022
192,446.4943439,2413.5226
195,440.4294485,2250.723068
198,445.6937946,2201.425899
201,439.1354592,2185.907219
204,437.1170535,2199.565929
207,417.8457876,2096.583628
210,426.8642436,2026.833898
213,404.2430461,2020.725913
216,402.6368622,1905.993513
219,405.3315025,1937.153965
222,385.8951233,1822.91509
225,397.5336132,1775.447722
228,383.9024963,1753.134303
231,370.905062,1722.331877
234,370.4264666,1614.555328
237,376.5439389,1608.133118
240,360.2089248,1552.293817
243,353.7814711,1497.0144
246,349.3844891,1420.499081
249,344.684426,1365.347578
252,345.5039755,1303.675338
255,336.1295085,1271.209594
258,325.5344178,1240.380709
261,325.6897544,1176.130587
264,323.944807,1119.584267
267,318.8684281,1080.993492
180,303.7909328,1049.095697
183,305.7329994,1034.621207
186,288.1687971,1019.444629
189,282.663798,1041.671799
192,277.972302,1019.845037
195,275.4189786,1023.299357
198,270.946924,1003.46769
201,260.3514207,1001.418612
204,256.9287812,1032.426472
207,240.0713533,1043.711948
210,236.6815082,1035.423273
213,233.6074947,1019.414673
216,224.5331729,1042.90677
219,214.7670138,1022.480601
222,214.9368658,1021.420756
225,208.488944,1028.725182
228,198.4308477,1024.594527
231,190.790497,1004.754617
234,181.7955671,1029.278645
237,175.8066121,1023.832343
240,173.1930633,1037.414906
243,163.139196,1011.659223
246,156.4022176,1029.195652
249,148.2641466,1032.039894
252,140.1965302,1004.591907
255,135.2448397,1015.458958
258,129.9832706,1047.653841
261,124.4363412,1005.386619
264,117.727017,1018.666223
267,109.2030065,1038.834097
