position,length,weight
0,104.941361,1024.834689
3,107.3111918,1061.382771
6,112.6074778,1145.672259
9,116.464534,1202.900667
12,123.9255656,1247.594948
15,130.2203561,1265.63527
18,130.1885614,1307.586434
21,134.478882,1388.797
24,138.834332,1411.594743
27,145.0404953,1493.284557
30,149.7171183,1532.914745
33,159.671301,1587.204373
36,164.0331134,1665.071388
39,167.5548422,1670.901498
42,172.6495375,1737.848509
45,174.9849808,1824.450843
48,180.8974398,1830.300045
51,189.6164827,1878.541332
54,192.51379,1975.042627
57,192.8532104,1950.577358
60,199.965475,2055.356317
63,203.8751505,2070.252238
66,208.6417171,2158.059935
69,214.0922974,2218.883851
72,221.1883045,2285.750659
75,225.841178,2266.337891
78,235.0451836,2410.198019
81,237.1631244,2369.355138
84,238.7621123,2449.252022
87,249.1044187,2487.601854
90,245.5432502,2554.329845
93,259.5139366,2572.377429
96,271.2576716,2599.877155
99,268.9764073,2585.597575
102,273.0337352,2561.213194
105,283.3150515,2612.195555
108,288.38543,2540.646996
111,296.3585856,2560.779253
114,301.0947234,2536.663462
117,311.0330416,2586.076985
120,316.8914926,2519.449936
123,327.5105266,2595.008506
126,330.4273588,2561.857093
129,335.2149631,2577.121982
132,345.870321,2594.272817
135,347.5884758,2603.234927
138,353.632855,2552.35689
141,372.5005396,2514.131507
144,367.4336781,2571.916663
147,383.9461912,2538.024055
150,396.249181,2610.118299
153,392.9950025,2516.103132
156,400.6973603,2568.305736
159,411.2977222,2514.055147
162,423.7832207,2575.187432
165,421.7261811,2513.590637
168,430.2937767,2519.420798
171,437.8142539,2534.274751
174,432.780217,2615.858774
177,451.7580561,2534.924056
180,450.2362514,2565.059423
183,460.6700862,2515.666952
186,449.5236795,2419.632583
189,450.94013,2422.112695
192,426.1324084,2309.594996
195,441.7596552,2266.448827
198,431.6341888,2300.695167
201,426.1315434,2250.431384
204,414.7504624,2144.95223
207,418.0227164,2103.660659
210,403.5950476,2016.951804
213,400.4640424,1979.545384
216,404.4475934,1936.894031
219,385.5689087,1898.406346
222,387.6386038,1808.899417
225,387.9842772,1797.021378
228,376.4205814,1764.041244
231,376.8307464,1666.792586
234,363.282222,1645.441507
237,360.0757,1571.779333
240,355.9865689,1573.128874
243,348.2639878,1512.673256
246,355.5561588,1464.058277
249,338.4356856,1416.747337
252,329.6170801,1318.070789
255,328.8776835,1300.149
258,321.3486657,1208.066309
261,318.9171669,1166.309835
264,310.7110273,1137.892221
267,310.912171,1064.493403
180,303.1461077,1046.501609
183,295.3973571,1003.335222
186,295.5120655,1047.740729
189,287.5006214,1038.459327
192,274.0286781,1028.705935
195,277.4836981,1014.662783
198,262.5204,1009.035865
201,260.9390812,1016.860678
204,258.9237556,1009.575914
207,246.9102431,1014.271765
210,235.5799572,1049.657594
213,231.1657815,1011.453501
216,221.8606914,1049.35378
219,216.2905504,1031.474436
222,213.9830284,1043.283625
225,207.2932932,1007.984808
228,199.0351629,1000.188558
231,190.5503816,1006.983231
234,185.651534,1041.336809
237,180.4172385,1031.178556
240,169.2775832,1001.939413
243,160.7248039,1018.246868
246,160.7103815,1043.004429
249,153.1029632,1048.089267
252,146.2343601,1022.756261
255,134.3525026,1014.732095
258,128.6357391,1031.98498
261,125.0632575,1042.693914
264,116.8746316,1036.461464
267,106.8408171,1040.988478
